scenario_id,scenario_label,policy,month,reward_mean,reward_std,rule40_mean,rule40_std,n,reward_ci95,rule40_ci95
oracle_v1,Oracle v1,oracle_v1,73,-12.503701189188966,0.0,-39.298347851184914,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,74,-12.538062943314232,0.0,-40.18973506075016,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,75,-12.562661939960972,0.0,-40.21488358701286,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,76,-22.632033680617212,0.0,-45.31693015055334,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,77,-12.686908109458706,0.0,-46.18863933983745,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,78,-22.763018942417006,0.0,-50.06949221501302,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,79,-22.842482012396154,0.0,-55.59802499012839,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,80,-27.921194895821724,0.0,-57.559446920613226,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,81,-27.987070698061906,0.0,-60.19036722509931,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,82,-28.047545950426276,0.0,-63.52816252446533,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,83,-18.114182157820796,0.0,-71.35793757279092,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,84,-28.179563911288213,0.0,-76.79220308445375,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,85,-28.23595426524046,0.0,-79.21039148163051,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,86,-18.27975804124519,0.0,-82.37481845848113,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,87,-18.327240719058636,0.0,-88.57508072379305,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,88,-28.366482945923398,0.0,-94.99018405355048,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,89,-18.412297929844737,0.0,-103.28281672154858,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,90,-18.45289000994996,0.0,-110.50780149614268,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,91,-28.49679782893156,0.0,-120.58542429749897,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,92,-18.52788488609845,0.0,-122.55174069231936,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,93,-18.557386422505502,0.0,-130.42217988561646,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,94,-18.579625054682648,0.0,-135.80579247005497,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,95,-18.607037969845084,0.0,-146.49085926837174,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,96,-18.63440843273629,0.0,-157.4420489728709,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,97,-18.65784546044451,0.0,-167.2116993666785,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,98,-28.688952873234793,0.0,-186.00385199602198,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,99,-18.7152060057686,0.0,-201.62523431337732,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,100,-18.744342895007016,0.0,-225.41664427834218,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,101,-18.771917626165102,0.0,-251.92838977474253,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,102,-18.79342536129875,0.0,-282.4941802973915,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,103,-18.81399375366682,0.0,-313.10455311784347,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,104,-18.83699256657791,0.0,-350.318946736591,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,105,-18.863435278013718,0.0,-419.8652479617306,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,106,-18.885668848112076,0.0,-498.69799198764713,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,107,-28.90314094677437,0.0,-585.0262849167214,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,108,-28.921532518755587,0.0,-738.5315593238274,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,109,-18.934811183247504,0.0,-883.1628867310288,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,110,-28.947259843168265,0.0,-1066.6043512818298,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,111,-28.95824798980688,0.0,-1344.571797740978,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,112,-28.96447992238013,0.0,-1596.9542860967185,0.0,1,0.0,0.0
